user_id,food_item,category,time_of_day,rating
u094,Burger,spicy,snack,5
u094,Paneer Butter Masala,spicy,lunch,5
u094,Idli,mild,snack,3
u094,Burger,spicy,snack,3
u094,Samosa,spicy,snack,4
u094,Tandoori Chicken,spicy,dinner,4
u094,Samosa,spicy,lunch,4
u094,Palak Paneer,mild,snack,4
u094,Aloo Paratha,mild,breakfast,5
u094,Thali,mild,lunch,5
u094,Curd Rice,mild,snack,5
u094,Poha,mild,lunch,5
u094,Vada Pav,spicy,lunch,4
u094,Khichdi,mild,breakfast,4
u094,Idli,mild,dinner,3
u094,Hyderabadi Biryani,spicy,dinner,4
u094,Upma,mild,dinner,4
u094,Vada Pav,spicy,lunch,5
u094,Dhokla,mild,lunch,5
u094,Kathi Roll,spicy,snack,4
u094,Dal Tadka,mild,lunch,4
u095,Veg Pulao,mild,breakfast,5
u095,Hyderabadi Biryani,spicy,breakfast,4
u095,Veg Pulao,mild,snack,5
u095,Samosa,spicy,breakfast,5
u095,Rajma Chawal,mild,breakfast,5
u095,Chicken 65,spicy,lunch,5
u095,Burger,spicy,dinner,5
u095,Masala Dosa,mild,breakfast,5
u095,Chole Bhature,spicy,lunch,3
u095,Samosa,spicy,snack,4
u095,Hyderabadi Biryani,spicy,snack,4
u095,Palak Paneer,mild,breakfast,4
u095,Dhokla,mild,lunch,3
u095,Khichdi,mild,breakfast,3
u095,Palak Paneer,mild,dinner,5
u095,Kathi Roll,spicy,breakfast,4
u095,Paneer Butter Masala,spicy,dinner,5
u095,Idli,mild,breakfast,5
u095,Chole Bhature,spicy,breakfast,5
u095,Palak Paneer,mild,breakfast,5
u095,Masala Dosa,mild,snack,3
u095,Burger,spicy,breakfast,3
u095,Veg Pulao,mild,breakfast,3
u095,Aloo Paratha,mild,snack,4
u095,Paneer Butter Masala,spicy,snack,5
u095,Chicken 65,spicy,snack,3
u095,Manchurian,spicy,dinner,4
u095,Samosa,spicy,snack,5
u095,Pav Bhaji,spicy,lunch,3
u096,Hyderabadi Biryani,spicy,snack,3
u096,Hyderabadi Biryani,spicy,dinner,4
u096,Veg Pulao,mild,lunch,4
u096,Samosa,spicy,breakfast,4
u096,Kathi Roll,spicy,lunch,5
u096,Chole Bhature,spicy,breakfast,4
u096,Thali,mild,snack,4
u096,Khichdi,mild,dinner,5
u096,Burger,spicy,dinner,5
u096,Spring Roll,spicy,snack,5
u096,Poha,mild,breakfast,5
u096,Pizza,spicy,dinner,3
u096,Spring Roll,spicy,breakfast,4
u096,Dhokla,mild,snack,3
u096,Burger,spicy,snack,4
u096,Idli,mild,dinner,4
u096,Spring Roll,spicy,lunch,4
u096,Vada Pav,spicy,dinner,5
u096,Spring Roll,spicy,snack,3
u096,Paneer Butter Masala,spicy,breakfast,3
u096,Rajma Chawal,mild,dinner,5
u096,Palak Paneer,mild,snack,3
u096,Veg Pulao,mild,snack,3
u096,Poha,mild,snack,3
u096,Mutton Curry,spicy,dinner,4
u096,Dal Tadka,mild,snack,5
u096,Burger,spicy,snack,3
u097,Veg Pulao,mild,snack,3
u097,Veg Pulao,mild,lunch,5
u097,Thali,mild,snack,4
u097,Dal Tadka,mild,snack,3
u097,Butter Naan,mild,dinner,3
u097,Upma,mild,breakfast,4
u097,Aloo Paratha,mild,snack,3
u097,Dhokla,mild,lunch,3
u097,Thali,mild,lunch,5
u097,Mutton Curry,spicy,breakfast,5
u097,Dhokla,mild,breakfast,3
u097,Spring Roll,spicy,breakfast,3
u097,Aloo Paratha,mild,breakfast,4
u097,Chole Bhature,spicy,lunch,4
u097,Curd Rice,mild,lunch,5
u097,Dal Tadka,mild,breakfast,5
u097,Poha,mild,breakfast,3
u097,Mutton Curry,spicy,snack,3
u097,Tandoori Chicken,spicy,snack,3
u097,Burger,spicy,snack,5
u097,Rajma Chawal,mild,breakfast,3
u097,Poha,mild,breakfast,4
u097,Dhokla,mild,snack,4
u097,Palak Paneer,mild,dinner,4
u097,Kathi Roll,spicy,dinner,5
u097,Palak Paneer,mild,breakfast,5
u097,Hyderabadi Biryani,spicy,lunch,4
u098,Fish Fry,spicy,dinner,5
u098,Curd Rice,mild,dinner,4
u098,Chole Bhature,spicy,dinner,4
u098,Fish Fry,spicy,breakfast,5
u098,Aloo Paratha,mild,breakfast,3
u098,Vada Pav,spicy,dinner,3
u098,Tandoori Chicken,spicy,breakfast,4
u098,Poha,mild,lunch,4
u098,Fried Rice,spicy,lunch,5
u098,Palak Paneer,mild,snack,3
u098,Spring Roll,spicy,lunch,5
u098,Rajma Chawal,mild,lunch,4
u098,Rajma Chawal,mild,snack,5
u098,Mutton Curry,spicy,lunch,3
u098,Idli,mild,snack,5
u098,Dhokla,mild,snack,3
u098,Idli,mild,lunch,4
u098,Fried Rice,spicy,snack,5
u098,Fried Rice,spicy,lunch,4
u098,Pav Bhaji,spicy,snack,4
u098,Manchurian,spicy,dinner,4
u098,Pizza,spicy,snack,4
u098,Thali,mild,breakfast,5
u098,Veg Pulao,mild,lunch,4
u098,Aloo Paratha,mild,lunch,5
u098,Khichdi,mild,dinner,5
u098,Chole Bhature,spicy,breakfast,3
u098,Chicken 65,spicy,dinner,3
u098,Hyderabadi Biryani,spicy,breakfast,4
u098,Hyderabadi Biryani,spicy,breakfast,3
u099,Butter Naan,mild,snack,4
u099,Idli,mild,snack,3
u099,Upma,mild,dinner,5
u099,Veg Pulao,mild,dinner,3
u099,Upma,mild,snack,4
u099,Samosa,spicy,breakfast,3
u099,Chole Bhature,spicy,dinner,5
u099,Upma,mild,lunch,5
u099,Dhokla,mild,breakfast,4
u099,Dal Tadka,mild,dinner,5
u099,Veg Pulao,mild,dinner,3
u099,Dhokla,mild,snack,4
u099,Paneer Butter Masala,spicy,snack,3
u099,Hyderabadi Biryani,spicy,snack,4
u099,Thali,mild,dinner,4
u099,Veg Pulao,mild,breakfast,4
u099,Masala Dosa,mild,lunch,3
u099,Samosa,spicy,snack,4
u099,Khichdi,mild,dinner,3
u099,Mutton Curry,spicy,breakfast,4
u099,Manchurian,spicy,snack,5
u099,Fish Fry,spicy,lunch,3
u099,Mutton Curry,spicy,lunch,3
u099,Rajma Chawal,mild,lunch,3
u099,Thali,mild,dinner,4
u099,Vada Pav,spicy,breakfast,4
u100,Idli,mild,lunch,4
u100,Burger,spicy,breakfast,5
u100,Chicken 65,spicy,snack,3
u100,Pizza,spicy,lunch,3
u100,Dal Tadka,mild,lunch,3
u100,Rajma Chawal,mild,breakfast,5
u100,Fried Rice,spicy,dinner,4
u100,Chole Bhature,spicy,lunch,3
u100,Dal Tadka,mild,dinner,3
u100,Masala Dosa,mild,dinner,5
u100,Chole Bhature,spicy,lunch,3
u100,Masala Dosa,mild,lunch,4
u100,Pizza,spicy,breakfast,4
u100,Dhokla,mild,dinner,5
u100,Veg Pulao,mild,lunch,3
u100,Idli,mild,snack,3
u100,Fried Rice,spicy,dinner,4
u100,Samosa,spicy,lunch,3
u100,Tandoori Chicken,spicy,lunch,3
u100,Fried Rice,spicy,dinner,5
u100,Dhokla,mild,snack,3
u100,Pav Bhaji,spicy,breakfast,4
u100,Samosa,spicy,dinner,3
u100,Veg Pulao,mild,dinner,4
u100,Paneer Butter Masala,spicy,snack,4
u101,Paneer Butter Masala,spicy,snack,3
u101,Pizza,spicy,snack,5
u101,Burger,spicy,dinner,3
u101,Masala Dosa,mild,dinner,3
u101,Thali,mild,dinner,5
u101,Curd Rice,mild,lunch,5
u101,Spring Roll,spicy,dinner,5
u101,Curd Rice,mild,dinner,5
u101,Paneer Butter Masala,spicy,snack,5
u101,Pizza,spicy,snack,4
u101,Veg Pulao,mild,lunch,3
u101,Idli,mild,lunch,3
u101,Rajma Chawal,mild,snack,5
u101,Butter Naan,mild,lunch,5
u101,Burger,spicy,snack,4
u101,Aloo Paratha,mild,snack,4
u101,Manchurian,spicy,dinner,3
u101,Aloo Paratha,mild,snack,5
u101,Samosa,spicy,dinner,4
u101,Poha,mild,breakfast,3
u101,Curd Rice,mild,dinner,3
u101,Butter Naan,mild,snack,5
u101,Fried Rice,spicy,lunch,4
u101,Chole Bhature,spicy,dinner,3
u101,Upma,mild,dinner,4
u101,Chole Bhature,spicy,dinner,3
u101,Upma,mild,breakfast,3
u101,Chole Bhature,spicy,dinner,3
u101,Hyderabadi Biryani,spicy,breakfast,4
u101,Curd Rice,mild,dinner,5
u102,Samosa,spicy,snack,3
u102,Upma,mild,dinner,3
u102,Rajma Chawal,mild,snack,5
u102,Manchurian,spicy,breakfast,3
u102,Samosa,spicy,snack,4
u102,Masala Dosa,mild,dinner,5
u102,Samosa,spicy,lunch,4
u102,Tandoori Chicken,spicy,breakfast,4
u102,Tandoori Chicken,spicy,breakfast,4
u102,Curd Rice,mild,lunch,5
u102,Hyderabadi Biryani,spicy,lunch,5
u102,Chicken 65,spicy,snack,3
u102,Chole Bhature,spicy,breakfast,4
u102,Paneer Butter Masala,spicy,snack,3
u102,Fish Fry,spicy,snack,5
u102,Fried Rice,spicy,snack,5
u102,Mutton Curry,spicy,snack,5
u102,Veg Pulao,mild,dinner,5
u102,Tandoori Chicken,spicy,breakfast,3
u102,Thali,mild,snack,5
u102,Veg Pulao,mild,lunch,3
u102,Veg Pulao,mild,dinner,4
u102,Hyderabadi Biryani,spicy,dinner,5
u102,Vada Pav,spicy,lunch,3
u102,Vada Pav,spicy,lunch,3
u102,Paneer Butter Masala,spicy,dinner,5
u103,Manchurian,spicy,lunch,4
u103,Fried Rice,spicy,lunch,4
u103,Masala Dosa,mild,lunch,4
u103,Khichdi,mild,snack,5
u103,Idli,mild,breakfast,4
u103,Idli,mild,snack,4
u103,Manchurian,spicy,lunch,5
u103,Hyderabadi Biryani,spicy,breakfast,4
u103,Chole Bhature,spicy,snack,4
u103,Idli,mild,breakfast,3
u103,Chole Bhature,spicy,breakfast,5
u103,Fish Fry,spicy,breakfast,5
u103,Khichdi,mild,breakfast,3
u103,Pav Bhaji,spicy,breakfast,3
u103,Poha,mild,lunch,4
u103,Pav Bhaji,spicy,snack,3
u103,Curd Rice,mild,dinner,3
u103,Pizza,spicy,lunch,3
u103,Fish Fry,spicy,snack,3
u103,Rajma Chawal,mild,breakfast,3
u103,Palak Paneer,mild,breakfast,4
u103,Paneer Butter Masala,spicy,breakfast,5
u103,Khichdi,mild,dinner,4
u103,Aloo Paratha,mild,lunch,4
u103,Burger,spicy,dinner,3
u104,Paneer Butter Masala,spicy,lunch,3
u104,Veg Pulao,mild,lunch,3
u104,Vada Pav,spicy,breakfast,5
u104,Paneer Butter Masala,spicy,snack,5
u104,Dhokla,mild,breakfast,4
u104,Masala Dosa,mild,breakfast,5
u104,Hyderabadi Biryani,spicy,lunch,3
u104,Chicken 65,spicy,dinner,3
u104,Manchurian,spicy,dinner,3
u104,Samosa,spicy,snack,4
u104,Tandoori Chicken,spicy,breakfast,3
u104,Chole Bhature,spicy,lunch,4
u104,Vada Pav,spicy,dinner,3
u104,Burger,spicy,lunch,4
u104,Aloo Paratha,mild,dinner,3
u104,Masala Dosa,mild,dinner,5
u104,Pav Bhaji,spicy,breakfast,5
u104,Paneer Butter Masala,spicy,breakfast,3
u104,Spring Roll,spicy,lunch,5
u104,Tandoori Chicken,spicy,dinner,3
u104,Poha,mild,dinner,3
u104,Chicken 65,spicy,dinner,5
u104,Masala Dosa,mild,lunch,3
u104,Vada Pav,spicy,snack,3
u104,Burger,spicy,snack,5
u104,Upma,mild,breakfast,4
u105,Mutton Curry,spicy,lunch,3
u105,Thali,mild,snack,5
u105,Veg Pulao,mild,lunch,3
u105,Manchurian,spicy,dinner,3
u105,Chole Bhature,spicy,snack,3
u105,Vada Pav,spicy,dinner,5
u105,Pizza,spicy,breakfast,4
u105,Butter Naan,mild,snack,4
u105,Mutton Curry,spicy,dinner,5
u105,Chicken 65,spicy,dinner,4
u105,Vada Pav,spicy,snack,3
u105,Samosa,spicy,breakfast,3
u105,Kathi Roll,spicy,lunch,3
u105,Chicken 65,spicy,lunch,5
u105,Thali,mild,snack,4
u105,Burger,spicy,lunch,4
u105,Hyderabadi Biryani,spicy,lunch,4
u105,Fried Rice,spicy,snack,4
u105,Spring Roll,spicy,snack,5
u105,Chicken 65,spicy,dinner,4
u105,Upma,mild,dinner,3
u105,Pav Bhaji,spicy,breakfast,3
u105,Thali,mild,snack,5
u105,Pizza,spicy,lunch,3
u105,Rajma Chawal,mild,dinner,4
u106,Spring Roll,spicy,breakfast,4
u106,Thali,mild,breakfast,3
u106,Vada Pav,spicy,lunch,5
u106,Kathi Roll,spicy,lunch,4
u106,Masala Dosa,mild,dinner,5
u106,Masala Dosa,mild,dinner,5
u106,Dhokla,mild,dinner,3
u106,Spring Roll,spicy,dinner,4
u106,Kathi Roll,spicy,dinner,5
u106,Pizza,spicy,breakfast,5
u106,Palak Paneer,mild,dinner,4
u106,Thali,mild,lunch,4
u106,Hyderabadi Biryani,spicy,breakfast,3
u106,Palak Paneer,mild,dinner,4
u106,Fish Fry,spicy,snack,5
u106,Khichdi,mild,dinner,4
u106,Dhokla,mild,breakfast,4
u106,Fried Rice,spicy,dinner,5
u106,Manchurian,spicy,snack,3
u106,Chicken 65,spicy,snack,5
u106,Upma,mild,snack,3
u106,Kathi Roll,spicy,snack,5
u106,Spring Roll,spicy,snack,4
u106,Vada Pav,spicy,snack,3
u106,Fish Fry,spicy,dinner,3
u106,Idli,mild,dinner,5
u106,Mutton Curry,spicy,breakfast,5
u106,Masala Dosa,mild,lunch,3
u107,Khichdi,mild,snack,4
u107,Veg Pulao,mild,breakfast,4
u107,Vada Pav,spicy,breakfast,5
u107,Paneer Butter Masala,spicy,lunch,5
u107,Veg Pulao,mild,lunch,3
u107,Tandoori Chicken,spicy,breakfast,3
u107,Veg Pulao,mild,dinner,4
u107,Palak Paneer,mild,snack,4
u107,Thali,mild,snack,5
u107,Hyderabadi Biryani,spicy,lunch,5
u107,Palak Paneer,mild,breakfast,3
u107,Masala Dosa,mild,dinner,4
u107,Veg Pulao,mild,dinner,3
u107,Fish Fry,spicy,breakfast,5
u107,Fish Fry,spicy,snack,3
u107,Chicken 65,spicy,dinner,4
u107,Palak Paneer,mild,lunch,4
u107,Hyderabadi Biryani,spicy,breakfast,4
u107,Palak Paneer,mild,lunch,4
u107,Chole Bhature,spicy,breakfast,3
u107,Rajma Chawal,mild,snack,4
u107,Vada Pav,spicy,breakfast,3
u107,Veg Pulao,mild,lunch,3
u107,Palak Paneer,mild,breakfast,3
u107,Thali,mild,dinner,4
u108,Chole Bhature,spicy,lunch,4
u108,Dal Tadka,mild,snack,3
u108,Dhokla,mild,breakfast,4
u108,Chole Bhature,spicy,lunch,5
u108,Burger,spicy,lunch,3
u108,Tandoori Chicken,spicy,snack,5
u108,Poha,mild,breakfast,3
u108,Samosa,spicy,breakfast,3
u108,Upma,mild,snack,5
u108,Spring Roll,spicy,lunch,4
u108,Dhokla,mild,lunch,4
u108,Mutton Curry,spicy,snack,5
u108,Spring Roll,spicy,snack,3
u108,Idli,mild,breakfast,5
u108,Dhokla,mild,snack,5
u108,Chicken 65,spicy,lunch,4
u108,Butter Naan,mild,dinner,3
u108,Veg Pulao,mild,snack,3
u108,Dal Tadka,mild,breakfast,4
u108,Rajma Chawal,mild,snack,4
u108,Rajma Chawal,mild,breakfast,3
u108,Manchurian,spicy,dinner,3
u108,Veg Pulao,mild,snack,4
u108,Masala Dosa,mild,snack,4
u108,Palak Paneer,mild,breakfast,3
u109,Veg Pulao,mild,lunch,4
u109,Upma,mild,snack,4
u109,Palak Paneer,mild,snack,4
u109,Dal Tadka,mild,dinner,3
u109,Pizza,spicy,lunch,5
u109,Mutton Curry,spicy,lunch,4
u109,Manchurian,spicy,snack,5
u109,Dal Tadka,mild,dinner,5
u109,Palak Paneer,mild,lunch,4
u109,Vada Pav,spicy,breakfast,3
u109,Rajma Chawal,mild,breakfast,3
u109,Samosa,spicy,dinner,3
u109,Fried Rice,spicy,breakfast,4
u109,Thali,mild,snack,5
u109,Dhokla,mild,lunch,3
u109,Tandoori Chicken,spicy,breakfast,3
u109,Chicken 65,spicy,breakfast,4
u109,Idli,mild,lunch,5
u109,Masala Dosa,mild,snack,5
u109,Khichdi,mild,lunch,4
u109,Aloo Paratha,mild,lunch,4
u109,Paneer Butter Masala,spicy,dinner,5
u109,Kathi Roll,spicy,breakfast,3
u109,Manchurian,spicy,lunch,5
u109,Rajma Chawal,mild,snack,4
u110,Tandoori Chicken,spicy,breakfast,3
u110,Pizza,spicy,dinner,4
u110,Khichdi,mild,dinner,5
u110,Chole Bhature,spicy,breakfast,4
u110,Aloo Paratha,mild,dinner,4
u110,Hyderabadi Biryani,spicy,lunch,3
u110,Dhokla,mild,dinner,3
u110,Paneer Butter Masala,spicy,breakfast,5
u110,Idli,mild,snack,5
u110,Fish Fry,spicy,dinner,4
u110,Paneer Butter Masala,spicy,snack,3
u110,Idli,mild,breakfast,5
u110,Manchurian,spicy,lunch,4
u110,Curd Rice,mild,breakfast,3
u110,Tandoori Chicken,spicy,lunch,4
u110,Poha,mild,snack,5
u110,Poha,mild,breakfast,3
u110,Idli,mild,breakfast,3
u110,Hyderabadi Biryani,spicy,snack,5
u110,Dhokla,mild,lunch,4
u110,Burger,spicy,lunch,4
u110,Chicken 65,spicy,dinner,4
u110,Hyderabadi Biryani,spicy,snack,5
u110,Aloo Paratha,mild,breakfast,3
u110,Kathi Roll,spicy,breakfast,5
u110,Aloo Paratha,mild,dinner,4
u110,Burger,spicy,breakfast,3
u110,Aloo Paratha,mild,dinner,5
u110,Samosa,spicy,snack,3
u110,Kathi Roll,spicy,lunch,3
u111,Pizza,spicy,lunch,4
u111,Kathi Roll,spicy,breakfast,5
u111,Fried Rice,spicy,breakfast,4
u111,Palak Paneer,mild,breakfast,3
u111,Dal Tadka,mild,breakfast,5
u111,Dal Tadka,mild,snack,4
u111,Hyderabadi Biryani,spicy,lunch,4
u111,Burger,spicy,dinner,4
u111,Idli,mild,snack,5
u111,Fried Rice,spicy,dinner,3
u111,Butter Naan,mild,breakfast,4
u111,Tandoori Chicken,spicy,snack,5
u111,Dhokla,mild,lunch,3
u111,Tandoori Chicken,spicy,dinner,5
u111,Fish Fry,spicy,dinner,5
u111,Chole Bhature,spicy,lunch,3
u111,Kathi Roll,spicy,breakfast,4
u111,Chole Bhature,spicy,snack,5
u111,Idli,mild,lunch,4
u111,Masala Dosa,mild,dinner,4
u111,Dal Tadka,mild,snack,4
u111,Burger,spicy,breakfast,5
u111,Burger,spicy,lunch,5
u111,Fish Fry,spicy,lunch,5
u111,Pav Bhaji,spicy,breakfast,3
u111,Manchurian,spicy,dinner,4
u111,Veg Pulao,mild,lunch,4
u111,Dhokla,mild,breakfast,5
u111,Burger,spicy,dinner,3
u112,Idli,mild,snack,4
u112,Tandoori Chicken,spicy,lunch,4
u112,Upma,mild,snack,4
u112,Chole Bhature,spicy,snack,3
u112,Upma,mild,lunch,5
u112,Upma,mild,breakfast,5
u112,Chole Bhature,spicy,lunch,5
u112,Pav Bhaji,spicy,snack,5
u112,Palak Paneer,mild,dinner,3
u112,Pizza,spicy,breakfast,4
u112,Upma,mild,breakfast,5
u112,Khichdi,mild,dinner,4
u112,Kathi Roll,spicy,lunch,5
u112,Chole Bhature,spicy,snack,5
u112,Poha,mild,snack,3
u112,Poha,mild,snack,4
u112,Masala Dosa,mild,dinner,4
u112,Vada Pav,spicy,snack,3
u112,Upma,mild,lunch,5
u112,Dhokla,mild,dinner,4
u112,Veg Pulao,mild,snack,4
u112,Pizza,spicy,lunch,4
u112,Dhokla,mild,snack,4
u112,Rajma Chawal,mild,breakfast,4
u112,Tandoori Chicken,spicy,snack,3
u112,Manchurian,spicy,snack,3
u112,Veg Pulao,mild,breakfast,3
u112,Paneer Butter Masala,spicy,snack,5
u112,Dhokla,mild,snack,4
u113,Veg Pulao,mild,snack,5
u113,Fish Fry,spicy,lunch,3
u113,Rajma Chawal,mild,breakfast,3
u113,Curd Rice,mild,breakfast,5
u113,Dal Tadka,mild,snack,3
u113,Pizza,spicy,lunch,3
u113,Kathi Roll,spicy,snack,4
u113,Burger,spicy,breakfast,3
u113,Masala Dosa,mild,dinner,5
u113,Rajma Chawal,mild,snack,4
u113,Chicken 65,spicy,snack,4
u113,Idli,mild,dinner,4
u113,Hyderabadi Biryani,spicy,dinner,4
u113,Dhokla,mild,lunch,3
u113,Idli,mild,dinner,5
u113,Fried Rice,spicy,breakfast,5
u113,Idli,mild,dinner,5
u113,Thali,mild,lunch,5
u113,Dhokla,mild,lunch,3
u113,Curd Rice,mild,breakfast,3
u113,Masala Dosa,mild,dinner,4
u113,Mutton Curry,spicy,dinner,3
u113,Fish Fry,spicy,snack,3
u113,Curd Rice,mild,breakfast,5
u113,Masala Dosa,mild,dinner,3
u113,Masala Dosa,mild,snack,4
u114,Vada Pav,spicy,breakfast,3
u114,Fish Fry,spicy,breakfast,4
u114,Kathi Roll,spicy,lunch,4
u114,Paneer Butter Masala,spicy,snack,4
u114,Spring Roll,spicy,dinner,5
u114,Palak Paneer,mild,breakfast,4
u114,Aloo Paratha,mild,dinner,4
u114,Hyderabadi Biryani,spicy,snack,5
u114,Masala Dosa,mild,breakfast,4
u114,Curd Rice,mild,snack,5
u114,Chole Bhature,spicy,snack,4
u114,Curd Rice,mild,lunch,5
u114,Tandoori Chicken,spicy,breakfast,5
u114,Palak Paneer,mild,dinner,4
u114,Tandoori Chicken,spicy,dinner,5
u114,Upma,mild,breakfast,4
u114,Chole Bhature,spicy,snack,4
u114,Poha,mild,snack,4
u114,Dhokla,mild,snack,3
u114,Veg Pulao,mild,lunch,3
u114,Aloo Paratha,mild,breakfast,4
u114,Chole Bhature,spicy,breakfast,4
u114,Paneer Butter Masala,spicy,snack,5
u114,Burger,spicy,breakfast,5
u114,Poha,mild,dinner,3
u114,Veg Pulao,mild,lunch,4
u114,Chicken 65,spicy,dinner,4
u115,Hyderabadi Biryani,spicy,breakfast,4
u115,Fried Rice,spicy,snack,5
u115,Pav Bhaji,spicy,breakfast,5
u115,Chole Bhature,spicy,dinner,5
u115,Chicken 65,spicy,snack,4
u115,Paneer Butter Masala,spicy,dinner,4
u115,Butter Naan,mild,dinner,5
u115,Palak Paneer,mild,dinner,5
u115,Thali,mild,breakfast,5
u115,Pav Bhaji,spicy,snack,4
u115,Palak Paneer,mild,snack,5
u115,Manchurian,spicy,snack,4
u115,Pav Bhaji,spicy,breakfast,3
u115,Kathi Roll,spicy,dinner,5
u115,Samosa,spicy,lunch,5
u115,Manchurian,spicy,snack,3
u115,Masala Dosa,mild,lunch,3
u115,Vada Pav,spicy,breakfast,5
u115,Chicken 65,spicy,breakfast,3
u115,Mutton Curry,spicy,snack,3
u115,Dhokla,mild,lunch,5
u115,Aloo Paratha,mild,breakfast,4
u115,Chole Bhature,spicy,dinner,5
u115,Poha,mild,lunch,5
u115,Pav Bhaji,spicy,breakfast,3
u115,Manchurian,spicy,breakfast,5
u115,Fried Rice,spicy,snack,3
u115,Idli,mild,breakfast,4
u115,Thali,mild,snack,5
u115,Samosa,spicy,lunch,3
u116,Mutton Curry,spicy,lunch,3
u116,Fried Rice,spicy,dinner,5
u116,Manchurian,spicy,lunch,3
u116,Palak Paneer,mild,dinner,5
u116,Butter Naan,mild,lunch,5
u116,Pav Bhaji,spicy,lunch,5
u116,Thali,mild,snack,3
u116,Poha,mild,dinner,4
u116,Masala Dosa,mild,snack,3
u116,Aloo Paratha,mild,breakfast,3
u116,Thali,mild,lunch,3
u116,Poha,mild,breakfast,5
u116,Mutton Curry,spicy,dinner,5
u116,Dhokla,mild,snack,3
u116,Aloo Paratha,mild,breakfast,4
u116,Palak Paneer,mild,dinner,5
u116,Veg Pulao,mild,dinner,4
u116,Vada Pav,spicy,snack,5
u116,Khichdi,mild,breakfast,4
u116,Spring Roll,spicy,lunch,5
u116,Tandoori Chicken,spicy,breakfast,4
u116,Poha,mild,breakfast,5
u116,Aloo Paratha,mild,breakfast,5
u116,Rajma Chawal,mild,dinner,4
u116,Tandoori Chicken,spicy,breakfast,3
u116,Palak Paneer,mild,snack,4
u116,Chicken 65,spicy,snack,3
u117,Burger,spicy,breakfast,3
u117,Dal Tadka,mild,dinner,3
u117,Masala Dosa,mild,lunch,4
u117,Samosa,spicy,snack,5
u117,Vada Pav,spicy,dinner,5
u117,Fish Fry,spicy,lunch,4
u117,Thali,mild,dinner,4
u117,Upma,mild,breakfast,3
u117,Dal Tadka,mild,lunch,5
u117,Manchurian,spicy,snack,4
u117,Spring Roll,spicy,lunch,5
u117,Butter Naan,mild,breakfast,3
u117,Upma,mild,snack,4
u117,Masala Dosa,mild,snack,5
u117,Dal Tadka,mild,breakfast,3
u117,Chicken 65,spicy,snack,4
u117,Masala Dosa,mild,breakfast,5
u117,Burger,spicy,lunch,4
u117,Aloo Paratha,mild,breakfast,4
u117,Fish Fry,spicy,lunch,5
u117,Vada Pav,spicy,breakfast,5
u117,Palak Paneer,mild,snack,5
u117,Hyderabadi Biryani,spicy,breakfast,5
u117,Vada Pav,spicy,lunch,3
u117,Curd Rice,mild,lunch,4
u118,Chole Bhature,spicy,lunch,5
u118,Pav Bhaji,spicy,lunch,4
u118,Fish Fry,spicy,dinner,4
u118,Hyderabadi Biryani,spicy,breakfast,3
u118,Dhokla,mild,lunch,4
u118,Veg Pulao,mild,lunch,5
u118,Pizza,spicy,lunch,4
u118,Thali,mild,breakfast,5
u118,Chole Bhature,spicy,lunch,3
u118,Samosa,spicy,snack,4
u118,Hyderabadi Biryani,spicy,snack,5
u118,Vada Pav,spicy,dinner,3
u118,Chole Bhature,spicy,breakfast,5
u118,Rajma Chawal,mild,dinner,5
u118,Chole Bhature,spicy,lunch,4
u118,Pav Bhaji,spicy,dinner,5
u118,Paneer Butter Masala,spicy,breakfast,3
u118,Rajma Chawal,mild,breakfast,4
u118,Butter Naan,mild,lunch,4
u118,Poha,mild,breakfast,3
u118,Thali,mild,breakfast,4
u118,Fish Fry,spicy,snack,4
u118,Dal Tadka,mild,lunch,4
u118,Paneer Butter Masala,spicy,dinner,4
u118,Chicken 65,spicy,dinner,4
u118,Aloo Paratha,mild,breakfast,5
u118,Aloo Paratha,mild,lunch,5
u118,Poha,mild,lunch,3
u119,Pav Bhaji,spicy,breakfast,5
u119,Spring Roll,spicy,dinner,3
u119,Masala Dosa,mild,lunch,4
u119,Manchurian,spicy,breakfast,4
u119,Pizza,spicy,dinner,5
u119,Paneer Butter Masala,spicy,dinner,4
u119,Butter Naan,mild,snack,3
u119,Kathi Roll,spicy,lunch,3
u119,Masala Dosa,mild,snack,5
u119,Curd Rice,mild,snack,3
u119,Paneer Butter Masala,spicy,snack,4
u119,Spring Roll,spicy,dinner,3
u119,Fish Fry,spicy,lunch,3
u119,Manchurian,spicy,snack,4
u119,Samosa,spicy,dinner,3
u119,Dal Tadka,mild,snack,5
u119,Curd Rice,mild,snack,4
u119,Paneer Butter Masala,spicy,breakfast,5
u119,Dal Tadka,mild,breakfast,3
u119,Paneer Butter Masala,spicy,lunch,3
u119,Kathi Roll,spicy,snack,3
u119,Chole Bhature,spicy,dinner,5
u119,Vada Pav,spicy,snack,3
u119,Dhokla,mild,dinner,4
u119,Veg Pulao,mild,snack,3
u119,Rajma Chawal,mild,snack,4
u119,Kathi Roll,spicy,snack,3
u119,Poha,mild,dinner,4
u119,Thali,mild,dinner,4
u119,Palak Paneer,mild,snack,3
u120,Pav Bhaji,spicy,breakfast,3
u120,Palak Paneer,mild,lunch,4
u120,Paneer Butter Masala,spicy,snack,5
u120,Dal Tadka,mild,lunch,3
u120,Kathi Roll,spicy,breakfast,4
u120,Thali,mild,breakfast,3
u120,Samosa,spicy,lunch,5
u120,Dhokla,mild,lunch,3
u120,Chicken 65,spicy,dinner,4
